actual_outcome,prob_0,prob_1,pred_target,decile
1,0.3277508715939599,0.6722491284060401,1,10
1,0.32234420133301467,0.6776557986669853,1,10
1,0.32148805647036327,0.6785119435296367,1,10
0,0.3170650773485135,0.6829349226514865,1,10
1,0.27510328643488624,0.7248967135651138,1,10
0,0.27086914688896657,0.7291308531110334,1,10
1,0.23243424257968237,0.7675657574203176,1,10
0,0.20142170412008786,0.7985782958799121,1,10
1,0.15635315341196443,0.8436468465880356,1,10
0,0.14871741045276055,0.8512825895472395,1,10
0,0.1371801832575298,0.8628198167424702,1,10
0,0.12489590436380416,0.8751040956361958,1,10
1,0.11799642973774827,0.8820035702622517,1,10
1,0.09198769596692058,0.9080123040330794,1,10
1,0.039499632159326614,0.9605003678406734,1,10
0,0.016222200310879842,0.9837777996891202,1,10
